Car Brand,Model,Year,Mileage,Fuel Type,Engine Size,Transmission,Body Type,Color,Owner History,Price,Age
toyota,model e,2011,175677,diesel,4.0,cvt,coupe,black,third owner,9627.69,12
hyundai,model d,2006,247771,hybrid,4.8,manual,sedan,white,third owner,8486.39,17
hyundai,model b,2023,44284,electric,1.9,manual,sedan,black,third owner,22435.88,0
hyundai,model a,2017,55279,electric,5.0,cvt,sedan,black,second owner,20419.12,6
ford,model b,2009,29881,petrol,2.1,automatic,coupe,red,third owner,14960.81,14
mercedes,model d,2006,82482,petrol,2.7,automatic,truck,blue,second owner,15751.85,17
ford,model a,2020,67363,electric,2.9,manual,sedan,gray,third owner,21228.86,3
honda,model b,2004,194708,electric,2.4,automatic,sedan,blue,third owner,11911.77,19
nissan,model b,2014,181071,hybrid,2.9,automatic,hatchback,white,first owner,14270.68,9
nissan,model e,2015,56465,diesel,4.4,automatic,sedan,gray,third owner,15910.07,8
volkswagen,model b,2006,254787,hybrid,4.1,cvt,truck,white,first owner,7956.65,17
bmw,model a,2023,197176,electric,2.0,cvt,suv,red,third owner,23851.88,0
hyundai,model d,2022,38990,diesel,4.8,manual,truck,white,third owner,19516.45,1
mercedes,model e,2012,34295,hybrid,5.0,cvt,suv,white,first owner,17997.4,11
chevrolet,model d,2015,185287,hybrid,1.4,automatic,truck,red,first owner,14749.55,8
ford,model c,2017,72212,petrol,2.6,cvt,coupe,gray,third owner,16013.58,6
nissan,model b,2020,241255,diesel,5.0,manual,suv,black,second owner,14196.65,3
nissan,model a,2016,288675,electric,1.3,automatic,coupe,blue,second owner,15344.75,7
honda,model a,2008,248335,petrol,3.3,manual,coupe,red,third owner,9574.65,15
mercedes,model d,2005,232483,diesel,4.9,automatic,truck,red,second owner,13876.71,18
hyundai,model d,2009,63908,electric,4.8,cvt,coupe,white,first owner,16222.12,14
volkswagen,model a,2010,68806,diesel,3.3,automatic,suv,black,second owner,12159.97,13
honda,model d,2020,236134,hybrid,1.0,automatic,coupe,white,third owner,13939.68,3
volkswagen,model c,2000,24886,hybrid,3.6,manual,suv,gray,second owner,8880.69,23
kia,model d,2001,251426,diesel,2.0,manual,hatchback,gray,third owner,6983.8,22
volkswagen,model b,2011,256005,electric,1.6,cvt,coupe,gray,third owner,12048.6,12
chevrolet,model d,2010,236383,electric,4.1,cvt,suv,black,third owner,12219.05,13
bmw,model c,2022,113141,electric,3.5,automatic,coupe,blue,first owner,27213.43,1
volkswagen,model a,2020,285458,electric,3.1,automatic,sedan,white,third owner,16636.57,3
mercedes,model a,2014,86851,petrol,3.8,manual,hatchback,black,first owner,19770.07,9
nissan,model e,2005,151652,diesel,4.0,manual,hatchback,white,first owner,8124.3,18
mercedes,model e,2009,104810,hybrid,3.3,automatic,sedan,red,first owner,19452.62,14
kia,model c,2012,275624,electric,2.2,cvt,coupe,blue,second owner,14749.73,11
ford,model d,2004,271245,electric,1.5,manual,coupe,white,first owner,12377.98,19
mercedes,model e,2011,282344,diesel,4.2,automatic,sedan,blue,third owner,14650.99,12
honda,model c,2015,262118,electric,4.4,cvt,sedan,white,first owner,17717.73,8
volkswagen,model c,2018,282243,diesel,2.7,manual,suv,blue,second owner,13455.84,5
toyota,model a,2023,70313,hybrid,3.0,automatic,coupe,blue,third owner,20049.46,0
kia,model c,2013,34316,diesel,4.1,automatic,suv,gray,first owner,13710.16,10
chevrolet,model e,2011,193393,hybrid,1.7,automatic,sedan,red,third owner,12143.78,12
hyundai,model e,2005,124392,hybrid,1.5,manual,truck,black,second owner,10001.08,18
honda,model d,2019,146321,electric,3.8,manual,truck,black,first owner,21557.89,4
bmw,model e,2008,168864,diesel,3.5,cvt,coupe,black,second owner,14212.32,15
ford,model e,2019,267882,petrol,4.0,automatic,truck,red,third owner,15052.24,4
mercedes,model c,2008,136996,diesel,3.1,manual,coupe,white,second owner,17046.43,15
volkswagen,model e,2010,281742,diesel,4.5,cvt,suv,black,third owner,8864.21,13
honda,model d,2022,162176,petrol,2.3,automatic,suv,black,second owner,16943.69,1
toyota,model d,2010,46218,petrol,3.6,cvt,coupe,red,second owner,12532.63,13
volkswagen,model c,2000,106001,electric,1.1,cvt,coupe,white,third owner,11821.99,23
bmw,model e,2000,86674,electric,1.9,automatic,sedan,black,first owner,15735.63,23
ford,model c,2023,167820,hybrid,1.6,automatic,coupe,black,first owner,17698.84,0
mercedes,model e,2001,44599,petrol,3.5,automatic,truck,red,first owner,12714.63,22
hyundai,model e,2019,280835,diesel,2.4,manual,sedan,red,second owner,15937.02,4
hyundai,model c,2010,231925,diesel,4.6,automatic,coupe,black,third owner,9701.07,13
hyundai,model e,2005,256747,petrol,3.6,automatic,truck,gray,first owner,8064.12,18
honda,model c,2014,11730,diesel,1.9,cvt,truck,gray,third owner,14270.59,9
hyundai,model b,2000,219114,petrol,1.3,cvt,coupe,blue,third owner,6251.12,23
honda,model d,2003,112264,petrol,1.9,cvt,hatchback,gray,third owner,11783.92,20
bmw,model a,2011,182925,diesel,4.5,cvt,hatchback,blue,first owner,16810.28,12
bmw,model a,2022,183606,diesel,4.5,manual,coupe,black,third owner,23129.15,1
hyundai,model b,2019,60677,hybrid,4.4,automatic,truck,red,first owner,19057.54,4
kia,model e,2007,77523,hybrid,1.8,automatic,coupe,red,first owner,12010.13,16
chevrolet,model b,2008,192056,hybrid,3.1,automatic,coupe,gray,third owner,9558.67,15
kia,model a,2018,213212,electric,1.6,cvt,hatchback,blue,third owner,15763.41,5
toyota,model d,2014,222591,diesel,3.2,cvt,coupe,red,second owner,12137.45,9
chevrolet,model a,2014,174641,electric,4.4,automatic,truck,red,third owner,14075.36,9
volkswagen,model d,2016,232345,electric,4.6,automatic,truck,blue,first owner,16708.1,7
bmw,model b,2011,249016,hybrid,4.7,automatic,suv,gray,first owner,15565.73,12
chevrolet,model b,2005,263462,petrol,1.4,cvt,truck,gray,first owner,6748.88,18
volkswagen,model d,2001,31044,diesel,1.9,manual,sedan,white,second owner,9111.34,22
kia,model a,2018,105828,petrol,2.1,automatic,coupe,gray,first owner,17236.25,5
volkswagen,model d,2005,208655,diesel,2.9,manual,coupe,blue,third owner,6675.47,18
toyota,model b,2003,179642,petrol,4.8,manual,suv,white,first owner,7155.07,20
ford,model b,2017,176006,hybrid,1.4,manual,coupe,black,second owner,12983.31,6
kia,model b,2023,120461,diesel,2.2,manual,coupe,red,third owner,21969.82,0
kia,model b,2023,253430,petrol,2.2,manual,sedan,white,third owner,17274.16,0
mercedes,model a,2008,89727,petrol,1.7,automatic,suv,red,second owner,15572.63,15
ford,model b,2021,89147,electric,4.4,automatic,truck,white,second owner,23157.08,2
honda,model d,2021,142738,hybrid,3.1,automatic,truck,white,second owner,18576.64,2
volkswagen,model b,2022,207699,petrol,4.1,cvt,hatchback,white,first owner,17154.9,1
volkswagen,model d,2016,211387,hybrid,1.3,automatic,hatchback,blue,third owner,14895.43,7
ford,model d,2016,206713,diesel,2.6,automatic,coupe,gray,third owner,14029.52,7
hyundai,model a,2009,227867,hybrid,3.2,cvt,hatchback,white,third owner,11382.65,14
mercedes,model d,2002,229688,petrol,2.5,cvt,sedan,black,first owner,11496.57,21
bmw,model d,2015,6247,electric,2.0,automatic,hatchback,red,second owner,22494.38,8
honda,model c,2004,148085,hybrid,1.4,cvt,coupe,gray,second owner,10167.82,19
nissan,model b,2002,264288,petrol,3.2,cvt,sedan,gray,second owner,6665.24,21
honda,model c,2006,25958,petrol,2.1,manual,hatchback,red,third owner,10759.59,17
honda,model e,2004,51741,diesel,3.6,automatic,suv,black,first owner,11939.82,19
nissan,model b,2014,5757,electric,2.9,manual,truck,white,third owner,18589.34,9
ford,model b,2020,69015,diesel,1.1,cvt,coupe,blue,third owner,19481.13,3
honda,model c,2011,263635,hybrid,1.0,automatic,suv,red,first owner,9525.23,12
chevrolet,model e,2000,284160,hybrid,1.4,manual,sedan,white,first owner,5765.45,23
honda,model a,2016,168749,diesel,2.1,cvt,sedan,red,first owner,12887.78,7
nissan,model b,2007,15156,hybrid,3.5,manual,suv,blue,first owner,12379.34,16
ford,model a,2007,205483,hybrid,3.6,cvt,suv,red,third owner,9606.59,16
volkswagen,model b,2019,286705,diesel,3.1,cvt,truck,white,first owner,15692.15,4
mercedes,model b,2011,253873,petrol,2.7,manual,hatchback,blue,third owner,17669.11,12
volkswagen,model d,2008,118812,electric,4.7,automatic,suv,gray,first owner,14869.84,15
chevrolet,model b,2004,163345,electric,2.7,cvt,sedan,red,first owner,11791.44,19
toyota,model b,2006,179974,hybrid,1.9,automatic,hatchback,gray,third owner,8437.09,17
chevrolet,model e,2023,271854,electric,2.6,manual,sedan,gray,third owner,19510.24,0
toyota,model e,2018,256403,diesel,3.1,cvt,truck,red,third owner,13865.24,5
nissan,model e,2023,88161,electric,4.0,manual,truck,black,third owner,21276.36,0
hyundai,model d,2010,22121,hybrid,4.6,automatic,suv,black,second owner,15356.26,13
bmw,model e,2021,159743,electric,2.5,manual,coupe,white,third owner,23805.23,2
nissan,model e,2005,78974,diesel,1.6,manual,suv,gray,third owner,9285.52,18
honda,model e,2013,238211,petrol,4.4,automatic,coupe,blue,second owner,12734.66,10
nissan,model d,2014,187638,petrol,1.5,manual,sedan,blue,first owner,12629.72,9
ford,model e,2011,104027,hybrid,1.0,automatic,truck,white,second owner,15606.64,12
mercedes,model b,2003,6949,diesel,1.2,automatic,suv,red,first owner,16251.4,20
chevrolet,model c,2020,185801,diesel,2.6,automatic,coupe,blue,second owner,16968.31,3
bmw,model d,2012,23203,electric,2.8,automatic,truck,black,first owner,23680.11,11
ford,model b,2001,115034,diesel,2.7,automatic,hatchback,black,first owner,7191.83,22
volkswagen,model b,2003,63861,petrol,4.8,automatic,sedan,black,third owner,11850.37,20
kia,model b,2014,264206,petrol,4.9,automatic,suv,red,third owner,11381.72,9
toyota,model e,2023,169625,petrol,1.2,automatic,sedan,gray,second owner,15904.65,0
mercedes,model c,2011,158727,electric,1.2,automatic,sedan,red,first owner,19877.59,12
ford,model a,2020,155742,petrol,1.7,cvt,hatchback,gray,second owner,16987.46,3
kia,model c,2012,158502,petrol,1.5,automatic,truck,blue,third owner,10668.63,11
honda,model e,2003,58059,electric,2.7,cvt,suv,gray,third owner,11442.27,20
kia,model a,2002,251797,diesel,1.2,automatic,truck,black,second owner,7881.35,21
kia,model e,2012,132675,electric,4.6,cvt,suv,white,third owner,17447.3,11
honda,model e,2010,62223,diesel,3.7,manual,truck,gray,second owner,14199.94,13
hyundai,model c,2000,182665,electric,2.9,automatic,coupe,white,second owner,9717.32,23
kia,model d,2014,206024,hybrid,2.5,cvt,coupe,blue,third owner,14189.77,9
kia,model c,2015,224546,electric,4.4,automatic,suv,blue,third owner,17285.14,8
nissan,model c,2014,44350,hybrid,2.0,automatic,suv,white,third owner,14581.5,9
kia,model c,2015,15827,electric,1.9,cvt,sedan,red,second owner,18146.62,8
volkswagen,model b,2004,122397,petrol,5.0,manual,truck,gray,third owner,10768.65,19
kia,model d,2015,128472,diesel,3.0,manual,suv,black,first owner,16201.13,8
chevrolet,model b,2018,190004,electric,1.8,cvt,sedan,white,third owner,15785.12,5
kia,model d,2008,183751,petrol,3.9,automatic,coupe,red,first owner,10920.01,15
volkswagen,model c,2021,63749,petrol,2.6,manual,truck,red,second owner,19132.71,2
mercedes,model e,2017,224586,hybrid,4.7,cvt,sedan,black,third owner,20939.25,6
kia,model b,2021,64964,diesel,4.2,automatic,coupe,white,first owner,19022.57,2
volkswagen,model a,2008,162768,petrol,4.6,cvt,sedan,white,third owner,9619.28,15
ford,model a,2008,252086,diesel,2.7,cvt,hatchback,red,third owner,8338.86,15
chevrolet,model c,2020,219090,hybrid,4.7,manual,coupe,black,second owner,17019.0,3
nissan,model b,2015,31053,hybrid,3.2,automatic,hatchback,red,first owner,17029.36,8
ford,model b,2014,189265,electric,4.5,cvt,sedan,red,third owner,14010.43,9
ford,model e,2000,256923,electric,1.0,automatic,coupe,blue,second owner,9985.96,23
hyundai,model a,2003,17462,diesel,1.5,cvt,sedan,black,second owner,9325.99,20
hyundai,model e,2001,172352,electric,3.3,automatic,truck,black,third owner,7571.75,22
toyota,model e,2002,128522,diesel,4.6,cvt,truck,white,first owner,11040.42,21
ford,model d,2005,99007,electric,3.8,manual,sedan,black,second owner,15484.73,18
toyota,model e,2006,70309,petrol,1.9,automatic,hatchback,red,first owner,11132.11,17
kia,model c,2019,12123,petrol,3.7,automatic,hatchback,red,third owner,18611.53,4
hyundai,model a,2016,240763,diesel,1.6,cvt,hatchback,white,second owner,14669.43,7
kia,model d,2009,104424,petrol,2.1,automatic,suv,gray,first owner,14911.51,14
ford,model d,2015,222027,petrol,1.0,manual,truck,gray,second owner,12718.7,8
bmw,model b,2020,262317,diesel,2.0,cvt,truck,black,third owner,20392.32,3
bmw,model a,2007,118873,diesel,3.3,automatic,sedan,gray,first owner,18649.73,16
nissan,model d,2018,86112,hybrid,1.3,automatic,sedan,white,second owner,17829.07,5
hyundai,model d,2017,198886,hybrid,1.0,manual,suv,gray,first owner,12901.02,6
volkswagen,model a,2018,53482,electric,1.2,manual,sedan,black,first owner,20388.33,5
ford,model e,2009,59415,petrol,4.4,manual,hatchback,gray,second owner,13897.08,14
kia,model e,2022,139389,petrol,1.7,cvt,suv,gray,third owner,21174.34,1
toyota,model e,2012,185481,diesel,1.4,automatic,coupe,gray,second owner,11366.69,11
chevrolet,model d,2003,208443,electric,5.0,manual,truck,gray,first owner,11342.26,20
mercedes,model e,2010,259436,electric,3.4,cvt,coupe,black,second owner,20141.71,13
kia,model a,2013,290316,electric,2.9,cvt,coupe,gray,first owner,15263.08,10
hyundai,model a,2002,147770,petrol,1.4,cvt,suv,red,first owner,9714.54,21
nissan,model e,2007,27722,petrol,4.4,automatic,sedan,gray,third owner,12523.03,16
nissan,model e,2017,267689,petrol,3.1,automatic,sedan,gray,first owner,15572.71,6
volkswagen,model a,2004,149918,petrol,3.4,manual,sedan,blue,third owner,8921.62,19
toyota,model b,2013,201604,petrol,2.2,automatic,hatchback,gray,second owner,13747.37,10
bmw,model b,2012,28517,diesel,3.3,cvt,truck,red,second owner,19837.84,11
honda,model d,2014,114049,electric,2.2,cvt,truck,white,third owner,18327.97,9
honda,model c,2007,132106,petrol,2.4,automatic,hatchback,red,first owner,11049.71,16
bmw,model c,2003,26735,electric,2.7,automatic,sedan,blue,third owner,19761.45,20
kia,model d,2003,267171,petrol,4.7,manual,truck,blue,first owner,5340.82,20
ford,model d,2008,118800,diesel,4.1,automatic,truck,red,first owner,11966.88,15
chevrolet,model c,2013,43411,diesel,1.6,manual,hatchback,black,third owner,13827.87,10
chevrolet,model e,2001,217624,diesel,3.2,cvt,coupe,blue,third owner,4536.59,22
hyundai,model a,2002,46365,hybrid,2.0,cvt,sedan,white,second owner,7513.3,21
toyota,model d,2013,123742,hybrid,2.8,cvt,sedan,white,first owner,14861.55,10
nissan,model e,2020,45675,electric,2.4,cvt,suv,blue,third owner,21627.23,3
chevrolet,model e,2000,120678,electric,2.6,manual,truck,red,third owner,11468.65,23
mercedes,model c,2007,145675,electric,3.3,cvt,sedan,white,second owner,20879.03,16
honda,model c,2007,92267,diesel,2.7,automatic,truck,red,third owner,12281.38,16
ford,model b,2017,248328,petrol,1.6,cvt,sedan,black,second owner,12716.36,6
toyota,model c,2006,158953,electric,2.9,automatic,sedan,black,first owner,12745.99,17
hyundai,model c,2003,130125,electric,3.6,manual,hatchback,white,second owner,12458.23,20
chevrolet,model b,2014,238052,petrol,1.8,manual,hatchback,white,second owner,11385.21,9
hyundai,model e,2008,172713,hybrid,1.8,cvt,truck,blue,first owner,10123.29,15
kia,model b,2017,11027,electric,1.6,cvt,hatchback,black,third owner,19792.57,6
mercedes,model b,2010,247821,electric,4.7,automatic,truck,black,first owner,20331.79,13
toyota,model b,2007,294783,diesel,2.0,cvt,suv,black,first owner,7272.17,16
bmw,model b,2023,70768,petrol,1.5,automatic,suv,blue,second owner,26941.63,0
bmw,model e,2014,68898,hybrid,2.4,automatic,sedan,white,second owner,21314.53,9
nissan,model e,2010,15394,hybrid,2.2,cvt,coupe,red,second owner,12387.59,13
mercedes,model a,2015,122527,electric,4.0,cvt,coupe,gray,third owner,25237.79,8
chevrolet,model e,2001,159519,petrol,4.7,cvt,suv,blue,second owner,5748.75,22
kia,model b,2012,43551,petrol,3.3,cvt,hatchback,black,second owner,15143.61,11
bmw,model a,2018,210679,petrol,4.5,manual,hatchback,blue,second owner,21116.9,5
chevrolet,model d,2017,223223,petrol,2.1,manual,hatchback,white,third owner,13305.71,6
kia,model a,2006,78769,electric,3.0,automatic,suv,gray,second owner,15164.71,17
toyota,model a,2020,45257,electric,1.4,manual,hatchback,blue,first owner,20456.52,3
bmw,model a,2013,242338,petrol,3.4,cvt,suv,red,third owner,18560.31,10
mercedes,model e,2023,275702,diesel,3.8,automatic,suv,gray,third owner,21742.56,0
volkswagen,model c,2019,80403,petrol,3.8,cvt,truck,black,second owner,16912.59,4
bmw,model c,2009,255298,petrol,4.2,manual,suv,gray,second owner,15005.01,14
mercedes,model e,2000,240431,petrol,2.5,cvt,hatchback,gray,second owner,9849.85,23
bmw,model e,2002,73790,hybrid,2.8,automatic,truck,red,first owner,15970.08,21
chevrolet,model d,2019,89699,petrol,3.8,cvt,truck,gray,first owner,19463.61,4
mercedes,model a,2013,44389,hybrid,3.0,cvt,truck,black,third owner,20855.69,10
mercedes,model e,2022,227979,hybrid,3.7,automatic,sedan,blue,third owner,20166.91,1
chevrolet,model a,2014,81965,diesel,1.9,cvt,coupe,black,first owner,14079.36,9
mercedes,model d,2007,194299,diesel,3.5,manual,truck,blue,first owner,15145.34,16
chevrolet,model b,2008,86581,hybrid,2.2,manual,sedan,black,third owner,11219.44,15
bmw,model a,2017,276450,diesel,4.3,cvt,truck,blue,second owner,19773.14,6
bmw,model a,2005,48570,petrol,1.9,manual,suv,black,first owner,15901.49,18
mercedes,model c,2012,267406,petrol,2.7,manual,truck,blue,first owner,15194.02,11
honda,model a,2006,26690,petrol,4.5,manual,hatchback,gray,third owner,11761.26,17
chevrolet,model d,2019,29031,diesel,4.5,manual,hatchback,red,third owner,17077.0,4
ford,model a,2016,11967,diesel,2.3,cvt,truck,red,third owner,14757.76,7
hyundai,model e,2002,93416,electric,1.7,cvt,hatchback,black,second owner,12331.06,21
ford,model c,2006,266149,diesel,2.1,manual,suv,blue,first owner,7592.09,17
honda,model c,2020,137685,hybrid,3.5,automatic,coupe,red,second owner,18474.47,3
nissan,model a,2009,232901,hybrid,1.1,automatic,suv,black,third owner,11900.18,14
ford,model b,2023,170252,hybrid,1.9,manual,hatchback,blue,first owner,17517.09,0
nissan,model b,2000,81168,electric,2.4,automatic,sedan,blue,third owner,9537.66,23
bmw,model d,2023,164663,diesel,3.4,automatic,suv,blue,first owner,23397.41,0
toyota,model d,2014,47965,hybrid,4.5,manual,truck,gray,second owner,16986.46,9
ford,model e,2003,283153,electric,3.0,manual,suv,white,third owner,10301.8,20
nissan,model a,2008,297858,electric,4.8,manual,hatchback,gray,third owner,12118.44,15
chevrolet,model a,2017,170338,electric,4.6,manual,hatchback,black,third owner,18493.35,6
honda,model d,2012,28214,electric,1.9,cvt,truck,blue,second owner,15515.02,11
ford,model c,2012,37975,hybrid,1.8,manual,hatchback,gray,second owner,14948.5,11
chevrolet,model d,2001,158451,electric,1.2,cvt,truck,blue,third owner,7348.3,22
bmw,model b,2016,229080,petrol,2.7,automatic,hatchback,red,third owner,18124.44,7
hyundai,model b,2020,121702,petrol,2.6,manual,suv,white,first owner,20222.74,3
volkswagen,model b,2017,106197,petrol,2.1,cvt,hatchback,white,first owner,18189.48,6
hyundai,model e,2004,226869,diesel,3.8,manual,suv,black,first owner,6799.67,19
hyundai,model a,2000,6193,petrol,2.8,automatic,coupe,blue,second owner,8987.33,23
volkswagen,model b,2011,169381,electric,4.2,cvt,sedan,gray,first owner,12450.31,12
volkswagen,model a,2023,23287,petrol,3.5,automatic,coupe,white,third owner,19473.81,0
hyundai,model b,2012,266266,petrol,1.7,cvt,sedan,blue,first owner,12829.36,11
kia,model d,2016,254948,hybrid,3.8,automatic,suv,blue,third owner,14830.4,7
hyundai,model e,2010,73115,electric,2.0,manual,hatchback,gray,third owner,16905.2,13
honda,model d,2007,278146,electric,4.8,automatic,suv,black,first owner,11575.78,16
chevrolet,model b,2016,220472,electric,1.3,automatic,coupe,blue,third owner,16381.86,7
bmw,model a,2011,163475,petrol,2.7,cvt,sedan,gray,first owner,15881.77,12
bmw,model c,2010,83714,diesel,4.5,automatic,hatchback,red,third owner,18670.78,13
kia,model d,2019,12791,diesel,2.1,cvt,coupe,red,second owner,16355.94,4
honda,model a,2017,183430,hybrid,4.3,automatic,truck,gray,third owner,15981.0,6
ford,model c,2008,108987,electric,4.4,manual,suv,black,third owner,16592.61,15
nissan,model c,2016,223305,electric,4.8,manual,truck,blue,third owner,14832.28,7
chevrolet,model b,2022,218253,electric,4.1,automatic,hatchback,blue,third owner,19725.02,1
volkswagen,model e,2013,205563,petrol,4.7,automatic,truck,gray,second owner,12008.25,10
toyota,model a,2005,218831,diesel,3.5,manual,hatchback,blue,third owner,9763.66,18
volkswagen,model b,2000,229134,petrol,2.6,manual,sedan,white,third owner,6033.2,23
kia,model e,2013,154359,diesel,3.2,cvt,suv,gray,first owner,13755.43,10
chevrolet,model e,2013,121591,diesel,4.1,cvt,suv,white,second owner,13928.11,10
chevrolet,model b,2018,44954,petrol,4.3,cvt,truck,gray,second owner,16084.51,5
nissan,model c,2022,6908,electric,2.5,cvt,truck,gray,first owner,24499.85,1
toyota,model d,2016,223936,electric,2.4,automatic,coupe,black,first owner,18440.3,7
nissan,model c,2013,108498,hybrid,3.7,manual,coupe,gray,third owner,15242.67,10
hyundai,model d,2003,119882,petrol,2.7,manual,sedan,red,third owner,11770.31,20
bmw,model b,2020,169020,electric,4.9,automatic,sedan,blue,third owner,24374.2,3
chevrolet,model a,2017,254996,hybrid,3.6,automatic,coupe,black,first owner,13000.64,6
mercedes,model e,2008,56005,hybrid,3.2,manual,truck,gray,second owner,16631.89,15
chevrolet,model d,2023,268668,hybrid,3.3,cvt,truck,blue,third owner,18503.27,0
hyundai,model d,2018,278063,electric,2.3,automatic,truck,blue,first owner,18109.68,5
nissan,model c,2013,279429,electric,3.9,manual,suv,gray,third owner,15149.85,10
bmw,model b,2016,252652,diesel,1.5,cvt,truck,white,second owner,18463.9,7
volkswagen,model c,2017,203677,petrol,3.5,automatic,suv,blue,second owner,13404.07,6
nissan,model c,2023,107601,diesel,3.5,cvt,hatchback,red,third owner,19406.68,0
kia,model d,2002,168973,diesel,1.1,manual,hatchback,black,first owner,8058.14,21
volkswagen,model e,2011,30609,hybrid,3.7,manual,truck,black,second owner,15206.63,12
nissan,model e,2001,279044,electric,4.3,automatic,coupe,red,second owner,7805.37,22
mercedes,model e,2008,206841,diesel,4.6,automatic,coupe,blue,second owner,12625.51,15
volkswagen,model e,2006,255713,hybrid,2.8,automatic,truck,black,first owner,7153.6,17
mercedes,model b,2023,86038,petrol,3.3,manual,truck,red,first owner,24624.32,0
ford,model d,2017,79544,hybrid,3.1,automatic,hatchback,gray,first owner,16182.45,6
mercedes,model b,2020,67013,electric,4.0,manual,suv,black,second owner,27249.8,3
kia,model e,2009,150906,hybrid,4.9,cvt,suv,black,first owner,10269.78,14
toyota,model e,2008,73414,petrol,2.3,cvt,coupe,gray,third owner,12749.02,15
mercedes,model d,2009,246047,hybrid,3.4,cvt,truck,blue,second owner,15496.63,14
hyundai,model a,2003,177034,petrol,4.5,automatic,hatchback,red,third owner,8584.06,20
bmw,model e,2021,244719,diesel,3.5,manual,sedan,red,third owner,21179.36,2
hyundai,model d,2016,70300,diesel,4.4,automatic,sedan,blue,second owner,17481.41,7
hyundai,model b,2003,5386,diesel,2.4,automatic,coupe,white,first owner,8188.41,20
chevrolet,model b,2003,188117,hybrid,4.3,cvt,truck,gray,first owner,5103.19,20
mercedes,model a,2012,67120,petrol,1.9,automatic,suv,black,second owner,20784.9,11
nissan,model a,2009,204122,petrol,1.4,manual,coupe,white,second owner,9443.44,14
ford,model d,2022,152106,petrol,3.3,automatic,sedan,blue,first owner,14723.5,1
honda,model d,2018,232786,petrol,2.6,cvt,coupe,blue,second owner,15175.82,5
toyota,model d,2003,141998,electric,3.9,manual,truck,black,third owner,14480.15,20
chevrolet,model b,2010,257899,diesel,2.3,manual,sedan,black,first owner,9079.95,13
ford,model a,2019,108660,diesel,3.9,automatic,suv,gray,second owner,17780.15,4
kia,model b,2005,240527,hybrid,2.0,automatic,suv,black,third owner,6811.2,18
volkswagen,model e,2017,118768,diesel,1.1,cvt,truck,gray,first owner,17079.79,6
toyota,model c,2017,47448,electric,2.7,cvt,sedan,white,first owner,19754.97,6
hyundai,model b,2007,149214,hybrid,2.4,manual,sedan,red,first owner,12754.27,16
hyundai,model d,2012,88256,petrol,3.2,cvt,coupe,white,third owner,14362.83,11
kia,model e,2014,201544,hybrid,2.3,cvt,truck,red,second owner,13485.86,9
hyundai,model a,2015,127196,diesel,3.7,automatic,sedan,red,first owner,17942.69,8
kia,model b,2017,294902,diesel,2.8,automatic,coupe,black,first owner,14705.4,6
ford,model c,2010,220042,diesel,2.1,automatic,truck,black,first owner,9728.47,13
hyundai,model b,2007,119352,hybrid,2.7,cvt,suv,black,second owner,10421.07,16
volkswagen,model e,2008,144668,hybrid,1.9,manual,coupe,gray,first owner,11031.13,15
chevrolet,model d,2023,16294,diesel,4.3,cvt,hatchback,white,third owner,21875.21,0
honda,model e,2009,85397,hybrid,1.7,manual,sedan,red,first owner,13297.6,14
volkswagen,model b,2013,91340,electric,1.1,manual,sedan,white,second owner,16575.99,10
volkswagen,model c,2023,62745,petrol,4.8,automatic,truck,black,first owner,21946.37,0
bmw,model a,2002,269956,hybrid,3.4,manual,sedan,blue,first owner,10483.63,21
toyota,model d,2022,111377,hybrid,1.1,manual,suv,white,first owner,19856.14,1
honda,model d,2003,137519,electric,1.6,automatic,suv,white,third owner,13804.21,20
mercedes,model c,2021,78051,diesel,3.6,manual,truck,white,third owner,25264.53,2
bmw,model b,2009,262636,hybrid,4.2,manual,sedan,blue,first owner,14734.12,14
toyota,model e,2001,163842,hybrid,3.9,cvt,sedan,red,first owner,5315.78,22
kia,model b,2023,141049,hybrid,3.2,cvt,hatchback,white,third owner,18143.93,0
ford,model a,2000,98658,diesel,4.0,automatic,sedan,red,third owner,8961.77,23
honda,model b,2011,279206,petrol,4.1,manual,coupe,white,first owner,9810.16,12
chevrolet,model e,2018,212811,petrol,4.1,manual,coupe,gray,third owner,13619.86,5
honda,model e,2023,174255,hybrid,3.8,automatic,sedan,black,third owner,18516.84,0
ford,model c,2007,166731,petrol,4.3,cvt,suv,black,second owner,7613.8,16
kia,model b,2003,250520,petrol,4.7,manual,coupe,white,first owner,6107.32,20
ford,model c,2014,258693,diesel,2.4,automatic,truck,red,second owner,13507.86,9
kia,model e,2012,81634,diesel,4.3,cvt,suv,gray,second owner,14000.84,11
volkswagen,model d,2001,290896,electric,4.3,automatic,coupe,blue,third owner,10802.75,22
honda,model a,2007,63425,hybrid,4.9,cvt,suv,gray,third owner,10384.86,16
bmw,model c,2010,241554,diesel,4.3,cvt,sedan,red,first owner,16261.95,13
hyundai,model c,2010,270547,electric,1.7,automatic,truck,black,third owner,15165.87,13
chevrolet,model e,2001,59963,electric,3.6,automatic,suv,gray,third owner,10764.57,22
chevrolet,model c,2017,15393,electric,2.8,manual,truck,red,second owner,20161.79,6
chevrolet,model b,2005,247043,petrol,3.6,manual,hatchback,black,second owner,6433.91,18
chevrolet,model d,2022,273026,petrol,4.7,automatic,coupe,white,first owner,17113.6,1
